SKU,Title,Quantity,"30 Days Item Sale","Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
FLX-SAM-528,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S2",5,0,15.00,6.50,2.17,2.64,5.7600,4.2900,0.9900,,,0.00,,,,,,
FLX-SAM-546,"Audio Headphone Jack Flex Cable for Samsung Galaxy S 4G",7,0,0.00,0.00,0.00,0.00,4.9500,2.9900,0.9900,,,0.00,,,,,,
FLX-SAM-558,"Audio Headphone Jack Flex Cable for Samsung Galaxy Tab 2 10.1",4,0,12.00,6.14,2.16,2.31,5.1975,3.8900,0.9900,1.71,,,,,,,,
FLX-SAM-570," Power Button Flex Cable for Samsung Galaxy Tab 2 10.1",1,0,5.00,6.30,2.28,1.16,2.4720,1.9900,0.9900,1.62,,,,1.73,,,,
FLX-SAM-594,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy Note",6,0,18.00,6.50,2.30,3.12,6.5500,5.1900,0.9900,,,0.00,,6.96,,,,
FLX-SAM-600,"Headphone Jack Earpiece Flex Cable for Samsung Galaxy Note 2",2,0,5.00,6.58,0.96,0.91,3.5800,2.7900,0.9900,,,0.80,0.00,1.72,,,,
FLX-SAM-606,"Audio Headphone Jack Flex Cable for Samsung Galaxy Note",5,0,8.00,6.12,1.48,1.55,3.5650,2.8900,0.9900,,,,,1.03,,,,
FLX-SAM-612,"Motherboard Slide Flex Cable for Samsung Sidekick ",8,0,0.00,0.00,0.00,0.00,13.9500,11.9900,0.9900,,,0.00,,,,,,
FLX-SAM-618,"Keypad Flex Cable for Samsung Stratosphere ",5,0,0.00,0.00,0.00,0.00,6.9500,4.0900,0.9900,,,0.00,,,,,,
FLX-SAM-631,"Loudspeaker Buzzer for Samsung Exhibit 2",14,0,0.00,0.00,0.00,0.00,5.9500,3.8900,0.9900,,,0.00,,,,,,
FLX-SAM-637,"Earpiece Proxmity Flex Cable for Samsung Exhilarate",1,0,0.00,0.00,0.00,0.00,8.9500,6.9900,0.9900,,,0.00,,,,,,
FLX-SAM-639,"SD Memory Card Flex for Samsung Galaxy Tab 10.1 P7500 ",2,0,0.00,0.00,0.00,0.00,7.9500,5.3900,0.9900,,,,,3.68,,,,
FLX-SAM-640,"Home Button for Samsung Galaxy Note 2 - Gray",7,0,3.50,6.85,2.16,0.83,2.5000,2.1900,0.9900,,2.99,,0.00,,,,,
FLX-SAM-641,"Home Button for Samsung Galaxy Note 2 - White",5,0,2.00,6.85,2.16,0.61,1.3000,0.7900,0.9900,2.31,1.49,0.30,0.00,,,,,
FLX-SAM-643,"Headphone Jack Earpiece Flex Cable for Samsung Galaxy S ",5,0,0.00,0.00,0.00,0.00,5.9500,3.1900,0.9900,,,,,2.80,,,,
FLX-SAM-651,"Charging Port Flex Cable for Samsung Galaxy Tab 2  10.1 P5113 P5100 ",1,0,15.00,6.85,2.17,2.51,5.6250,4.1900,0.9900,2.31,,,0.00,1.73,,,,
FLX-SAM-652,"Loudspeaker Buzzer for Samsung Galaxy W ",4,0,0.00,0.00,0.00,0.00,7.9500,5.3900,0.9900,,,0.00,,,,,,
FLX-SAM-654,"Loudspeaker Buzzer for Samsung Galaxy S Captivate",5,0,0.00,0.00,0.00,0.00,4.9500,2.9900,0.9900,,,0.00,,,,,,
FLX-SAM-657,"Samsung Galaxy Note Tablet N8000 Sim Card Flex Cable",1,0,0.00,0.00,0.00,0.00,5.9500,3.8900,0.9900,,,1.50,,,,,,
FLX-SAM-658,"Loudspeaker Buzzer for Samsung Galaxy Tab 10.1",3,0,0.00,0.00,0.00,0.00,4.9500,2.9900,0.9900,,,0.00,,,,,,
FLX-SAM-664,"Loudspeaker Buzzer for Samsung Galaxy Tab 8.9",5,0,0.00,0.00,0.00,0.00,7.9500,5.3900,0.9900,,,0.00,,,,,,
FLX-SAM-665,"Earpiece Speaker Earpiece Speaker for Samsung Epic 2",3,0,0.00,0.00,0.00,0.00,3.9500,1.9900,0.9900,,,0.00,,,,,,
FLX-SAM-667,"Camera Flex Cable for Samsung Galaxy Note 2",1,0,18.00,6.12,1.21,3.14,6.5940,5.1900,0.9900,1.14,,,0.00,,,,,
FLX-SAM-672,"Samsung Galaxy Tab 10.1 N8000 OEM S Pen Stylus - White / Silver",3,0,25.00,6.85,5.09,4.39,8.2700,6.5000,0.9900,,,,,5.82,,,,
FLX-SAM-673,"Samsung Galaxy Note i717 OEM S Pen Stylus - White / Silver",11,0,0.00,0.00,0.00,0.00,21.9500,19.9900,0.9900,,,,,5.16,,,,
FLX-SAM-681,"Samsung Galaxy Note 2 L900 Charging Port Flex Cable",4,0,9.00,6.32,1.74,1.70,12.5300,10.1000,2.2900,1.28,,1.99,0.00,,,,,
FLX-SAM-693,"Loudspeaker Flex Cable for Samsung Galaxy S3 - Black",75,0,0.00,0.00,0.00,0.00,7.9500,5.1900,0.9900,1.59,,,,,,,,
FLX-SAM-697,"Charging Port Flex Cable for Samsung Galaxy Note i9220 N7000  REV 1.6",2,0,12.00,6.46,2.02,2.17,5.3100,3.8900,0.9900,0.00,,,,3.19,,,,
FLX-SAM-700,"Loudspeaker Flex Cable for Samsung Galaxy S3 - Red",35,0,0.00,0.00,0.00,0.00,9.9500,7.3900,0.9900,0.00,,0.99,,1.72,,,,
FLX-SAM-702,"Loudspeaker Buzzer for Samsung Galaxy S4 - White (International)",9,0,0.00,0.00,0.00,0.00,14.9500,12.9900,0.9900,,,,0.00,1.72,,,,
FLX-SAM-703,"Earpiece Speaker Proximity Sensor Flex Cable for Samsung Galaxy S4",171,2,0.00,0.00,0.00,0.00,3.9500,,1.4900,1.57,0.00,0.99,0.00,1.72,,,,
FLX-SAM-704,"Home Button for Samsung Galaxy S3 - White",87,0,0.00,0.00,0.00,0.00,2.9500,0.8900,0.9900,0.56,,0.00,0.00,,,,,
FLX-SAM-705,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy Note 2 Rev 0.8",2,0,15.00,6.50,1.36,2.52,5.7200,4.1900,0.9900,,,,0.00,,,,,
FLX-SAM-706,"Loudspeaker Buzzer for Samsung Galaxy Note - Black",27,0,0.00,0.00,0.00,0.00,11.9500,9.9900,0.9900,,,0.00,,,,,,
FLX-SAM-707,"Charging Port Microphone Flex Cable for Samsung Galaxy S4 i9500 USB ",4,0,12.00,6.32,1.01,2.06,6.2300,4.5700,3.4900,3.77,,,2.99,4.81,,,,
FLX-SAM-708,"Power Volume Flex Cable for Samsung Galaxy Tab 7.0",17,0,0.00,0.00,0.00,0.00,11.9500,9.9900,0.9900,,,0.00,,,,,,
FLX-SAM-710,"Headphone Audio Jack Flex Cable for Samsung Galaxy S4",139,0,0.00,0.00,0.00,0.00,10.9500,8.9900,0.9900,1.18,6.99,,0.00,1.01,,,,
FLX-SAM-713,"Keypad Button Flex Cable for Samsung Galaxy Tab 7.0 REV 0.5",17,0,0.00,0.00,0.00,0.00,14.9500,12.9900,0.9900,,,0.00,,,,,,
FLX-SAM-715,"Samsung Galaxy S3 i9300 T999 i747 i535 L710  Power Volume - Black",15,2,3.00,6.12,1.44,0.73,1.8250,1.5900,0.0000,,,,,0.44,,,,
FLX-SAM-716,"Home Button for Samsung Galaxy S4 - Black Mist",27,0,2.00,6.43,1.47,0.54,1.3500,1.1900,0.9900,0.98,1.49,0.15,0.00,0.65,,,,3.99
FLX-SAM-717,"Home Button for Samsung Galaxy S3 - Red",11,0,0.00,0.00,0.00,0.00,2.9500,0.9900,0.9900,,,0.40,,1.04,,,,
FLX-SAM-718,"Sim Card Flex Cable for Samsung Galaxy Note 8.0 Tablet REV 0.5",15,0,0.00,0.00,0.00,0.00,12.9500,10.9900,0.9900,0.00,,,,3.68,,,,
FLX-SAM-720,"Home Button for Samsung Galaxy S3 - Black",8,0,3.00,6.50,1.72,0.73,1.8500,1.5900,0.5900,,,0.40,0.00,0.84,,,,
FLX-SAM-722,"Home Button for Samsung Galaxy S3 - Blue",241,0,0.00,0.00,0.00,0.00,2.9500,0.8900,0.9900,1.46,,0.40,0.00,0.85,,,,
FLX-SAM-723,"Samsung Galaxy Note 10.1 Tablet N8000 Power Volume Flex Cable REV 1.0",3,0,0.00,0.00,0.00,0.00,5.9500,3.4900,0.9900,0.00,,,,1.02,,,,
FLX-SAM-724,"Samsung Galaxy Note 10.1 Tablet N8000 Charging Port Flex Cable REV 0.5",0,0,15.00,6.50,3.05,2.78,6.0525,4.4900,0.9900,0.00,,0.00,,4.83,,,,
FLX-SAM-725,"Samsung Galaxy Note 10.1 Tablet N8000 LCD Flex Cable",15,0,9.00,6.12,1.92,1.78,4.0940,3.2900,0.9900,0.00,,0.00,,1.72,,,,
FLX-SAM-726,"Menu Keypad Buttons Flex Cable for Samsung Galaxy S4 (GSM)",7,0,8.00,6.56,0.98,1.37,3.6600,2.9900,0.9900,1.95,3.49,,0.00,,,,,
FLX-SAM-727,"Power Volume for Samsung Galaxy S3 - Red",0,0,5.00,6.43,2.22,1.12,2.6900,2.0900,0.5900,,,0.30,,1.24,,,,
FLX-SAM-729,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 1.3",1,1,6.00,6.58,0.50,0.99,3.3600,2.5900,0.9900,1.28,4.49,0.99,0.00,2.51,,,,
FLX-SAM-730,"Left Coax Cable for Samsung Galaxy S4",761,0,0.00,0.00,0.00,0.00,4.9500,2.9900,0.9900,,0.00,0.00,0.00,,,,,
FLX-SAM-731,"Headphone Ear Piece Audio Jack Speaker Flex Cable for Samsung Galaxy Note ",25,0,0.00,0.00,0.00,0.00,11.9500,9.9900,0.9900,0.00,,0.00,,1.03,,,,
FLX-SAM-733,"Front Camera for Samsung Galaxy S4",25,0,5.00,6.32,0.50,0.87,2.1750,1.8900,0.9900,1.22,0.00,0.99,0.00,1.71,,,0.00,6.99
FLX-SAM-736,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 1.3 / 0.5",5,0,5.00,6.32,2.55,1.19,2.5400,1.9600,0.9900,1.40,4.49,0.99,0.00,2.51,,,,
FLX-SAM-737,"Home Button for Samsung Galaxy S4 - White",17,0,2.00,6.50,1.60,0.55,1.6800,1.4900,0.0000,0.98,,,,0.65,,,0.00,3.99
FLX-SAM-738,"Loudspeaker Buzzer for Samsung Galaxy S4 - White",1,0,8.00,6.82,2.24,1.50,3.6000,2.7800,1.4900,1.95,6.49,,0.00,1.74,,,,
FLX-SAM-739,"Samsung Galaxy Note 10.1 Tablet N8000 Headphone Audio Jack Flex Cable REV 0.3A",9,0,0.00,0.00,0.00,0.00,5.9500,3.5900,0.9900,0.00,,1.50,,3.47,,,,
FLX-SAM-740,"Power Volume for Samsung Galaxy S3 - White",66,0,0.00,0.00,0.00,0.00,2.9500,0.9900,0.9900,,,0.30,,0.65,,,0.00,
FLX-SAM-742,"USB Charging Port Microphone Flex Cable for Samsung Galaxy S4 i9505  REV 19",7,0,13.00,6.88,2.20,2.21,5.6700,4.1900,5.4900,0.00,4.49,,,3.85,,,0.00,
FLX-SAM-744,"Vibrator Module Flex Cable for Samsung Galaxy Note",22,0,0.00,0.00,0.00,0.00,5.9500,3.1900,0.9900,,,0.00,,,,,,
FLX-SAM-746,"Charging Port Flex Cable for Samsung Galaxy Note 2 I317 N7105  Rev 0.7 1.0",0,0,15.00,6.85,2.17,2.51,5.6500,4.1400,0.9900,0.00,7.49,0.00,0.00,4.84,,,,
FLX-SAM-748,"Charging Port Flex Cable for Samsung Galaxy S2 Skyrocket i727 Rev 4.5",16,0,0.00,0.00,0.00,0.00,14.9500,12.9900,0.9900,,,1.99,,,,,,
FLX-SAM-750,"Vibrator Module for Samsung Galaxy S4",420,1,0.00,0.00,0.00,0.00,2.9500,,0.9900,0.60,,0.99,,0.84,,,0.00,
FLX-SAM-752,"Audio Headphone Jack Earpiece Speaker Flex Cable for Samsung Galaxy S Blaze ",7,0,0.00,0.00,0.00,0.00,10.9500,8.9900,0.9900,,,0.00,,,,,,
FLX-SAM-754,"LCD Tester for Samsung Galaxy S3 ",3,0,10.00,6.85,2.17,1.78,4.0900,3.2900,1.9900,2.00,,,0.00,3.15,,,,
FLX-SAM-756,"Charging Port Microphone Flex Cable for Samsung Galaxy S4 i337 M919 USB ",6,2,9.00,6.65,0.54,1.43,5.9900,5.9900,2.2900,2.17,7.99,2.50,3.99,4.81,,,,
FLX-SAM-758,"USB Charging Port Microphone Flex Cable for Samsung Galaxy S4 L720 i545  REV 0.7",8,3,9.00,6.72,1.28,1.53,6.7275,4.9300,2.9900,1.51,3.49,0.00,2.99,2.64,,,0.00,
FLX-SAM-764,"Samsung Galaxy S2 Skyrocket i727 Charging Port Flex Cable Rev 4.6",0,1,8.00,6.12,2.59,1.73,3.9790,3.2900,0.9900,,,3.00,,,,,,
FLX-SAM-772,"Stylus Flex Pen Writing Input for Samsung Galaxy Note 2",16,0,15.00,6.32,0.00,2.37,6.5300,5.1900,0.9900,0.00,,,,3.43,,,0.00,5.99
FLX-SAM-782,"Home Button Bezel Frame for Samsung Galaxy Note 2",5,0,3.00,6.85,2.16,0.75,1.8250,1.5900,0.9900,,,,,,,,0.00,
FLX-SAM-786,"Charging Port Flex Cable for Samsung Galaxy Note 3 N900A ",7,4,18.00,6.70,0.50,2.76,8.3400,8.3400,3.8900,2.93,8.49,3.99,5.99,0.00,,,0.00,0.00
FLX-SAM-788,"Charging Port Flex Cable for Samsung Galaxy Note 3 N900P ",5,0,15.00,6.65,0.54,2.34,8.0750,6.8900,4.4900,3.03,,3.99,0.00,6.48,,,0.00,7.90
FLX-SAM-790,"Charging Port Flex Cable for Samsung Galaxy Note 3 N900T ",11,3,18.00,6.58,0.99,2.89,8.0370,6.7900,4.6900,3.13,0.00,3.99,0.00,6.38,,,0.00,7.90
FLX-SAM-792,"Charging Port Flex Cable for Samsung Galaxy Note 3 N900R ",11,0,19.00,6.65,0.54,2.94,8.0600,6.7900,3.4900,5.48,,3.50,0.00,,,,,7.90
FLX-SAM-794,"Charging Port Flex Cable for Samsung Galaxy Note 3 N900V ",6,4,20.00,6.58,0.99,3.19,8.1700,8.1700,4.2900,3.07,8.49,3.99,0.00,6.38,,,0.00,7.90
FLX-SAM-796,"LCD Tester for Samsung Galaxy S4 ",8,0,8.00,6.78,1.52,1.40,3.5800,2.7900,1.9900,1.48,,,0.49,2.51,,,0.00,
FLX-SAM-798,"Charger Port Front Keyboard & Mic Flex Cable Ribbon for Samsung Galaxy S4 Active",10,0,16.00,6.32,1.01,2.69,7.9000,6.6900,4.4900,,9.99,0.00,0.00,,,,,
FLX-SAM-800,"Audio Headphone Jack Speaker Flex Cable for Samsung Galaxy Note 3 N9000 N900A ",6,2,5.00,6.72,1.28,0.93,3.9790,3.2900,1.9900,0.00,2.49,,0.00,1.73,,,0.00,
FLX-SAM-802,"Stylus S Pen Insert Writing Flex Cable for Samsung Galaxy Note 3",36,0,15.00,6.56,0.73,2.40,5.6900,4.1900,2.9900,,,1.50,0.00,,,,,
FLX-SAM-804,"Power Button Connector Flex Cable for Samsung Galaxy Mega 6.3",1,3,13.00,6.32,1.01,2.22,2.4250,2.0900,2.9900,,0.00,0.00,,,,,,
FLX-SAM-806,"Ear Speaker Earpiece Audio Jack Flex Cable for Samsung Galaxy Note 8.0 Rev 0.4",29,0,0.00,0.00,0.00,0.00,5.9500,3.1900,0.9900,,,0.00,,,,,,
FLX-SAM-808,"Micro SD Sim Card Tray Flex Cable for Samsung Galaxy S4 Active",2,0,12.00,6.32,2.93,2.36,5.3100,3.8900,2.4900,,,1.99,,,,,,
FLX-SAM-810,"Charging Port Microphone Flex Cable for Samsung Galaxy S4 i9505 REV 25",3,0,12.00,6.32,2.55,2.30,5.9900,4.1900,2.8900,2.65,4.49,0.00,,3.85,,,,
FLX-SAM-812,"Samsung Galaxy Note 3 OEM Stylus Pen - Black",1,0,15.00,6.78,1.52,2.44,5.6300,4.1900,0.0000,,,,,2.77,,,0.00,
FLX-SAM-814,"Samsung Galaxy Note 3 OEM Stylus Pen - White",10,0,15.00,6.80,7.02,3.24,7.8300,6.1900,0.0000,,,,,2.77,,,0.00,
FLX-SAM-816,"LCD Touch Screen Tester Flex Cable for Samsung Galaxy Note 3 ",14,0,12.00,6.12,2.16,2.31,5.1975,3.8900,1.9900,1.71,,,0.00,3.02,,,,
FLX-SAM-820,"Ear Speaker Flex Cable for Samsung Galaxy Mega 6.3",4,0,10.00,6.88,3.53,1.97,4.4850,3.6900,2.4900,,3.49,0.99,,,,,,
FLX-SAM-822,"Loudspeaker Flex Cable for Samsung Galaxy Mega 6.3 - White",2,0,15.00,6.32,0.50,2.45,6.6780,5.2900,3.3900,0.00,7.49,0.00,,,,,,
FLX-SAM-826,"Vibrator Motor & Power Key Button Flex Cable for Samsung Galaxy Note 2 ",189,0,0.00,0.00,0.00,0.00,7.9500,5.9900,0.9900,,,,0.00,1.35,,,0.00,
FLX-SAM-840,"Earpiece Speaker Headphone Jack Vibrator Flex for Samsung Galaxy S2",3,2,0.00,0.00,0.00,0.00,10.9500,,0.9900,,,0.00,,,,,,
FLX-SAM-842,"Power Volume Buttons for Samsung Galaxy S2 I777 I9100 ",0,2,0.00,0.00,0.00,0.00,7.9500,,0.9900,,,0.00,,,,,,
FLX-SAM-852,"Loudspeaker With Housing for Samsung Galaxy S2 EPIC 4G",1,0,0.00,0.00,0.00,0.00,7.9500,,0.9900,,,0.00,,,,,,
FLX-SAM-860,"Home Button Flex Cable Keypad for Samsung Galaxy S4 (CDMA)",43,0,9.00,6.50,1.36,1.59,3.6600,2.9900,2.4900,1.95,3.49,0.99,,2.78,,,,
FLX-SAM-862,"Charging Port Flex Cable for Samsung Galaxy Note 2 i605 ",0,0,9.00,6.80,2.21,1.65,5.9900,4.3900,0.9900,1.30,,0.00,0.00,4.81,,,,
FLX-SAM-868,"Front Camera Flex for Samsung Galaxy Tab 2 7.0",3,0,0.00,0.00,0.00,0.00,6.9500,,0.9900,,,,,1.73,,,,
FLX-SAM-870,"Back Camera Flex for Samsung Galaxy Tab 2 7.0",4,0,0.00,0.00,0.00,0.00,14.9500,,0.9900,,,,,3.24,,,,
FLX-SAM-888,"Front Camera With Proximity Sensor Flex Cable for Samsung Galaxy Note 3",3,0,13.00,6.85,0.69,2.00,4.9700,3.6500,1.9900,1.62,,2.50,0.00,1.73,,,,
FLX-SAM-890,"Samsung Galaxy Note 10.1 Tablet N8000 Charging Port Flex Cable REV 0.5",0,0,0.00,0.00,0.00,0.00,12.9500,10.9900,0.9900,,,0.00,,4.85,,,0.00,
FLX-SAM-892,"Sim Card Memory SD Card Flex Cable for Samsung Galaxy S4 REV 0.3",2,0,7.00,6.32,0.95,1.26,3.9790,3.2900,1.9900,0.00,4.49,0.99,0.00,2.52,,,,
FLX-SAM-902,"Charging Port Gasket for Samsung Galaxy S4 Active i537 ",453,0,0.00,0.00,0.00,0.00,7.9500,5.9900,0.9900,,,,,0.58,,,0.00,
FLX-SAM-906,"Earpiece Speaker Flex for Samsung Galaxy S4 Active",144,0,0.00,0.00,0.00,0.00,8.9500,6.3900,0.9900,,,,,,,,0.00,
FLX-SAM-908,"Front Facing Camera Bracket for Samsung Galaxy S4 Active",254,0,0.00,0.00,0.00,0.00,6.9500,4.4900,0.9900,,,,,,,,0.00,
FLX-SAM-912,"Earpiece Speaker Mesh Cover for Samsung Galaxy S3",136,0,0.00,0.00,0.00,0.00,4.9500,2.4900,0.0000,,,,,0.35,,,,
FLX-SAM-914,"Front Facing Camera Bracket for Samsung Galaxy Note 2",32,0,0.00,0.00,0.00,0.00,5.9500,3.8900,0.9900,,,,,,,,0.00,
FLX-SAM-916,"Front Facing Camera With Proximity Sensor Flex for Samsung Galaxy Note 2",2,0,0.00,0.00,0.00,0.00,5.9500,3.8900,0.9900,1.90,,1.99,0.00,,,,,
FLX-SAM-918,"Antenna Coax Cable With PCB Flex for Samsung Galaxy Note 2",158,0,0.00,0.00,0.00,0.00,3.9500,1.4900,0.9900,,,,,,,,0.00,
FLX-SAM-944,"Home Button for Samsung Galaxy S4 - Purple",39,0,0.00,0.00,0.00,0.00,5.9500,,0.0000,,,,,1.21,,,,
FLX-SAM-946,"Home Button for Samsung Galaxy S4 - Blue",17,0,0.00,0.00,0.00,0.00,5.9500,,0.7900,,,0.15,,,,,,
FLX-SAM-948,"Home Button for Samsung Galaxy S4 - Brown",35,0,0.00,0.00,0.00,0.00,5.9500,,0.0000,,,,,1.21,,,,
FLX-SAM-950,"Home Button for Samsung Galaxy Note 3 - White",16,1,3.00,6.88,1.59,0.67,1.8250,1.5900,0.4900,0.98,,0.15,0.00,0.65,,,0.00,1.99
FLX-SAM-952,"Back Camera Flex Cable for Samsung Galaxy Note 3",1,2,10.00,6.32,1.01,1.74,11.2200,9.4900,2.2900,2.10,8.49,1.99,0.00,,,,0.00,
FLX-SAM-954,"Home Menu Keypad Flex Cable for Galaxy Note 3",27,2,9.00,6.56,1.79,1.64,4.1600,3.3900,1.9900,1.79,5.49,1.99,0.00,,,,0.00,3.99
FLX-SAM-956,"Home Button for Galaxy Note 3 - Black",18,0,3.00,6.88,1.59,0.67,1.5500,1.3900,0.9900,0.98,,0.15,0.00,,,,,
FLX-SAM-958,"Back Camera Lens Cover for Samsung Galaxy Note 3 - Black",3,0,4.00,6.27,0.93,0.79,2.1000,1.7900,1.9900,0.78,,,0.00,1.22,,,0.00,
FLX-SAM-960,"Back Camera Lens Cover for Samsung Galaxy Note 3 - White",8,1,4.00,6.45,3.77,1.20,2.1000,1.7900,1.9900,0.78,,,0.00,0.70,,,0.00,
FLX-SAM-962,"Power Button Vibrator Flex for Samsung Galaxy Note 3",6,0,5.00,6.58,0.99,0.91,3.4100,2.6900,1.4900,1.08,7.49,0.00,0.00,2.08,,,0.00,
FLX-SAM-964,"Antenna Signal Cable Flex for Samsung Galaxy Note 3",2,2,9.00,6.31,1.99,1.74,4.0020,3.2900,1.3900,0.64,,0.30,,0.83,,,0.00,
FLX-SAM-966,"Back Camera Flex Cable for Samsung Galaxy S5",3,0,10.00,6.56,3.73,2.09,6.9900,5.4900,3.1900,2.17,4.49,1.99,1.49,3.20,,,0.00,9.99
FLX-SAM-968,"Front Camera Flex Cable for Samsung Galaxy S5",7,0,7.00,6.85,0.69,1.12,3.5040,2.7900,1.9900,1.62,,2.50,0.00,3.20,,,0.00,5.99
FLX-SAM-970,"Battery Door Water Proof Gasket for Samsung Galaxy S5",21,1,2.00,6.36,0.00,0.31,1.9300,1.6900,0.0000,,,,,0.58,,,,
FLX-SAM-972,"Dual Sim Card Tray Flex for Samsung Galaxy S5 i9600 International ",0,0,12.00,6.13,1.29,2.17,4.8825,3.5900,1.9900,,,0.99,,,,,,
FLX-SAM-974,"Headphone Jack Flex for Samsung Galaxy S5",5,0,5.00,6.78,1.56,0.97,2.9040,2.2900,0.6900,0.60,4.49,0.80,0.49,0.70,,,0.00,
FLX-SAM-976,"Power Button Flex for Samsung Galaxy S5",33,0,0.00,0.00,0.00,0.00,5.9500,,0.9900,0.62,0.00,0.80,0.00,0.72,,,0.00,
FLX-SAM-978,"Vibrator Motor Flex for Samsung Galaxy S5",3,0,5.00,6.85,0.69,0.83,2.4000,2.0900,0.9900,,0.00,0.80,0.00,0.84,,,,
FLX-SAM-980,"Volume Button Flex for Samsung Galaxy S5",12,0,0.00,0.00,0.00,0.00,5.9500,,0.6900,0.90,2.49,0.50,0.00,0.70,,,0.00,
FLX-SAM-982,"Home Button Flex Cable for Samsung Galaxy S5 - Black",3,0,10.00,6.25,0.00,1.60,4.4900,3.6900,1.8900,1.30,7.49,0.99,0.49,3.21,,,0.00,
FLX-SAM-984,"Samsung Galaxy S5 i9600 G900A G900T G900V G900P Home Button Flex White",5,0,10.00,6.25,0.00,1.60,4.4900,3.6900,1.8900,1.38,7.49,0.99,0.99,3.21,,,0.00,
FLX-SAM-988,"Home Button Charging Port Flex for Samsung Galaxy S5 SM G900A ATT ",9,5,18.00,6.72,1.28,2.87,7.6400,7.6400,4.0900,3.42,8.49,,5.99,5.73,,,0.00,5.00
FLX-SAM-990,"Home Button Charging Port Flex for Samsung Galaxy S5 SM G900P Sprint",11,2,15.00,6.72,1.28,2.42,9.2300,7.7900,3.9900,2.97,4.49,4.50,4.99,6.41,,,0.00,5.00
FLX-SAM-992,"Home Button Charging Port Flex Cable for Samsung Galaxy S5 SM G900T T Mobile ",18,8,20.00,6.26,1.21,3.39,8.3400,6.5500,3.9900,3.27,5.49,4.99,5.99,6.36,,,0.00,5.00
FLX-SAM-994,"Home Button Mic Charging Port Flex for Samsung Galaxy S5 SM G900V Verizon ",14,6,18.00,6.70,0.97,2.83,7.3300,7.3300,4.4900,3.15,4.49,3.99,5.99,6.37,,,0.00,5.00
FLX-SAM-996,"Back Camera Flex for Samsung Galaxy S4 Mini",6,0,32.00,6.12,1.13,5.41,9.7380,8.3900,0.9900,,,,,5.77,,,,
FLX-SAM-998,"Charging Port Flex Cable for Samsung Galaxy S4 Mini i9190 i9195 ",0,0,9.00,6.80,2.21,1.65,4.5675,3.3900,0.9900,,,0.00,,3.85,,,,
FLX-SAM-999,"Samsung Galaxy Note 4 OEM Stylus S-Pen - Black",1,1,15.00,6.39,1.67,2.61,9.9900,5.7900,5.5900,,0.00,,,,,,,
FLX-SNY-002,"Sony Xperia Z L36h Power Volume with Mic Flex",3,0,10.00,6.32,2.21,1.93,4.4400,3.5900,1.9900,,,,,3.47,,,,
FLX-SNY-004,"Sony Xperia Z L36h SIM Card Reader Flex",3,1,10.00,6.12,1.92,1.95,4.4850,3.6900,1.9900,,,,,3.10,,,,
FLX-SNY-006,"Sony Xperia Z L36h Back Facing Camera Flex",2,0,0.00,0.00,0.00,0.00,10.9500,,1.9900,,,,,6.52,,,,
FLX-SNY-008,"Sony Xperia Z L36h Ear Piece Speaker",1,0,4.00,6.43,2.25,0.97,2.2750,1.9900,1.9900,,,,,1.00,,,,
FLX-SNY-010,"Sony Xperia Z1 L39h Motherboard Flex Cable Ribbon",2,0,15.00,6.32,2.21,2.72,6.0750,4.4900,1.9900,,,,,5.83,,,,
FLX-SNY-012,"Sony Xperia Z1 L39h Headphone Jack Flex Cable Ribbon",6,0,0.00,0.00,0.00,0.00,8.9500,,1.9900,,,2.99,,1.66,,,,
FLX-SNY-014,"Sony Xperia Z1 L39h Microphone Flex Cable Ribbon",7,0,0.00,0.00,0.00,0.00,6.9500,,1.9900,,,0.00,,2.65,,,,
FLX-SNY-016,"Sony Xperia Z1 L39h NFC Antenna Coax Cables",2,0,9.00,6.43,3.20,1.90,4.3700,3.5900,1.9900,,,,,1.02,,,,
FLX-SNY-018,"Sony Xperia Z1 L39h SIM Card Tray Black",1,0,5.00,6.60,2.22,1.09,2.5000,2.1900,1.9900,,,0.99,,1.35,,,,
FLX-SNY-020,"Sony Xperia Z1 L39h SIM Card Reader",2,0,8.00,6.50,2.29,1.58,3.6300,2.9900,1.9900,,,,,3.09,,,,
FLX-SNY-021,"Sony Xperia Z3 D6603 D6643 D6653 Headphone Audio Flex Cable",1,0,25.00,6.50,1.65,4.10,6.9500,,1.9900,,,0.80,,2.63,,,,
FLX-SNY-023,"Sony Xperia Z3 D6603 D6643 D6653 Vibrate and Mic",0,0,28.00,6.70,1.45,4.40,8.8500,7.4900,1.9900,,,6.99,,,,,,
FLX-SNY-026,"Sony Xperia Z1 L39h NFC Antenna",2,0,0.00,0.00,0.00,0.00,3.9900,,1.9900,,,,,1.02,,,,
FLX-SNY-027,"Front Camera Replacement for Sony Xperia Z5",10,0,25.00,6.43,1.83,4.17,7.9200,6.6900,1.9900,,5.49,,,,,,,11.99
