SKU,Title,Quantity,"30 Days Item Sale","Raw Cost","Ex Rate","Shipping Fee","True Cost",D1,P1,"Sale Price",MS,FZ,MG,MD,ETS,MC,LL,P4C,CPH
APL-003-1068,"Home Button for iPad 3 White",17,,0.00,0.00,0.00,0.00,2.9500,0.9900,0.8900,,,,0.99,1.32,,,,
APL-003-1158,"Headphone Jack Bezel for iPhone 4 Black / Silver",10,,0.00,0.00,0.00,0.00,4.9500,0.9900,0.9900,,,,,1.32,,,,
APL-003-1156,"Wifi Antenna Ribbon Flex Cable for iPhone 5",10,,3.00,6.65,3.13,0.92,1.5750,0.9900,0.9900,2.23,2.00,0.48,0.49,0.78,,2.50,2.50,
APL-003-1154,"Metal Enclosures for iPhone 5 Black",4,,5.00,6.50,1.72,1.03,2.6900,2.0900,0.0000,,,,4.99,,,,,
APL-003-1074,"Home Button for iPad 3 Black",17,,0.00,0.00,0.00,0.00,2.9500,0.9900,0.8900,,,0.50,1.99,1.10,,,,
APL-003-1110,"Home Button for iPad Mini & iPad Mini 2 Black",11,,3.00,6.52,0.90,0.60,1.5250,1.2900,0.8900,,,0.00,1.49,1.28,,,,
APL-003-1116,"Home Button for iPad Mini & iPad Mini 2 White",0,,3.00,6.13,2.07,0.83,2.0750,1.7900,0.8900,,,0.00,0.99,1.28,,,,
APL-003-1140,"Power Volume Vibrator Switch Flex Cable for iPad 4",4,1,8.00,6.76,1.13,1.35,5.3100,3.8900,2.8900,5.99,2.50,,3.99,3.36,,,4.00,3.99
APL-003-1134,"Microphone Flex Cable for iPad 4",3,,8.00,6.50,1.78,1.50,4.1400,3.3900,1.7900,,4.00,,0.00,1.88,,,,
APL-003-1128,"Charging Port Flex Cable for iPad 4",3,6,9.00,6.75,2.99,1.78,3.3600,2.5900,1.8900,1.99,3.00,1.99,2.99,4.04,1.99,0.00,6.00,6.99
APL-003-1246,"FPC Battery Connector Clip for iPhone 4",13,,2.00,6.50,1.41,0.52,2.9500,0.5900,0.0000,,,,3.99,,,,,
APL-003-1370,"LCD Touch Screen Tester Flex Cable for iPhone 5S",22,,15.00,6.43,2.53,2.73,6.1400,4.5900,2.4900,4.49,3.00,,2.99,3.30,2.99,,,
APL-003-1372,"LCD Touch Screen Tester Flex Cable for iPhone 5C",21,,15.00,6.43,2.53,2.73,6.1400,4.5900,2.9900,4.49,3.00,,2.99,2.99,2.99,,,
APL-003-1428,"Home Button Assembly for iPhone 6 & 6 Plus – Black",80,49,7.00,6.56,0.71,1.18,4.0710,3.2900,2.4900,2.95,2.50,1.95,3.99,2.74,1.99,,3.00,2.99
APL-003-1420,"Wifi Antenna Flex Cable for Apple iPhone 6",8,21,2.00,6.58,3.79,0.88,1.7000,1.4900,0.9900,1.94,1.00,0.50,0.99,0.45,0.99,,1.50,
APL-003-1460,"Complete Screw Set for iPhone 5S",9,12,2.00,6.56,1.23,0.49,1.7500,1.0900,0.9900,3.99,2.00,0.50,,1.32,0.99,,1.00,0.00
APL-003-1462,"Home Button Rubber Gasket for iPhone 5S",38,4,1.00,6.85,2.24,0.47,1.3000,0.7900,0.7800,,1.00,0.60,0.99,0.27,,,,
APL-003-1464,"Complete Internal Screw Set for iPhone 5c",1,1,2.00,6.86,0.82,0.41,1.7500,1.0900,0.9900,2.99,2.50,0.80,0.99,0.91,0.99,,,2.99
APL-003-1468,"Home Button for iPod Touch 4 Black",4,,3.00,6.43,4.06,1.10,2.6400,2.0900,0.0000,,,,,,,,,
APL-003-1474,"Verizon/Sprint iPhone 4 8 Piece Internal Bracket Spring Spacer Repair Parts",21,,0.00,0.00,0.00,0.00,3.9500,1.7900,0.0000,,,,,,,,,
APL-003-1473,"iPod Touch 4 Rubber Home Button Gasket",2,,1.00,6.43,4.06,0.79,1.9800,1.6900,0.0000,,,,,,,,,
APL-003-1472,"iPhone 3G 3GS Home Button Flex Cable",57,,0.00,0.00,0.00,0.00,1.9500,0.5900,0.4900,,,,0.00,1.88,,,,
APL-003-1470,"Home Button for iPod Touch 4 White",3,,2.00,6.32,1.50,0.55,1.3800,1.1900,0.0000,,,,,,,,,
APL-003-1400,"Home Button Gasket for iPad Air White",53,,1.00,6.50,1.41,0.37,2.1500,1.8900,0.9900,,1.25,0.99,1.99,1.10,,,,
APL-003-1418,"Earpiece Anti-Dust Rubber Mesh for iPhone 5 5S 5C",49,3,1.00,6.46,0.14,0.18,1.5400,0.9900,0.0000,,0.50,0.00,,,,,,
APL-003-1402,"Home Button Gasket for iPad Air Black",47,,1.00,6.50,1.41,0.37,1.2950,0.7900,0.9900,,1.25,0.99,0.99,1.06,,,,
APL-003-1412,"Proximity Light Sensor Power Button Mic Flex for ATT iPhone 4",664,,0.00,0.00,0.00,0.00,4.9500,,1.8900,,3.50,,0.99,2.67,4.00,,4.00,
APL-003-1406,"Rear Camera Cooling/Grounding Copper Adhesive Sticker for iPhone 5S",13,,2.00,6.85,1.44,0.50,1.0150,0.6900,0.0000,,,,,,,,,
APL-003-1408,"Headphone Ground Signal Antenna Inductive Coupling Flex Cable for iPhone 5S",2,,1.00,6.32,0.00,0.16,1.0500,0.6900,0.0000,,,,,,,,,
APL-003-1410,"Anti-Static Charging Port Ground Connector for iPhone 5S",5,,2.00,6.82,1.40,0.50,1.7500,1.0500,0.9900,,,0.15,,,,,,
APL-003-1482,"iPhone 4 Home Button - Mirror Gold",6,,0.00,0.00,0.00,0.00,0.9500,0.5900,0.0000,,,,,,,,,
APL-003-1502,"Charging Port with Flex Cable Earphone Jack and Mic for iPhone 6 Plus - Gray",13,22,22.00,6.56,3.73,3.92,6.6800,4.9000,3.1900,3.99,3.50,3.25,8.99,11.77,3.49,,,3.99
APL-003-1504,"Back Flex Cable for iPhone 6 Plus",9,10,9.00,6.89,1.72,1.56,4.6800,3.4300,1.9900,2.99,3.50,1.99,2.99,3.98,1.99,,2.00,
APL-003-1503,"Power Flex Cable With Mic for iPad Air 2",6,,8.00,6.85,3.80,1.72,3.9300,3.1600,1.7900,5.00,3.00,1.80,2.99,,1.49,,3.00,5.99
APL-003-1510,"Sensor Retaining Bracket and Camera Bezel for iPhone 6 6 Plus",1,6,1.00,6.50,1.90,0.45,1.1200,0.6900,0.6900,,1.00,0.50,0.49,,,,,
APL-003-1514,"Motherboard Signal Cable and WiFi Cover for iPhone 6 Plus",3,,6.00,6.89,1.72,1.12,3.3600,2.5900,1.9900,1.99,3.00,1.50,,4.30,,,,
APL-003-1475,"iPhone 4S 13 Piece Internal Bracket Spring Spacer Repair Parts",0,,2.00,6.50,1.05,0.47,2.3500,1.9900,0.0000,,,,,,,,,
APL-003-1478,"ATT iPhone 4 Dock Connector Port Metal Shield Plate",20,,0.00,0.00,0.00,0.00,2.9500,1.4900,1.4800,,,1.50,,,,,,
APL-003-1476,"iPhone 4S Metal Bracket Volume Button Fastener",19,,0.00,0.00,0.00,0.00,2.9500,1.4900,0.0000,,,,,,,,,
APL-003-1477,"iPhone 4S Wifi Antenna Metal Shield Cover",6,,0.00,0.00,0.00,0.00,5.3900,1.4900,1.4900,1.50,,,,,,,,
APL-003-1479,"iPhone 4 4S Front Facing Camera Plastic Cap Ring",6,,0.00,0.00,0.00,0.00,0.9500,0.9900,0.0000,,,,0.99,0.91,,,,
BKB-MOD-480,"Blackberry Torch 9800 Trackpad Home Button - Black",1,,0.00,0.00,0.00,0.00,5.9500,,0.0000,,,,,5.40,,,,
BKB-MOD-477,"Keypad for Blackberry Q5-Red",5,,10.00,6.12,2.90,2.11,4.7475,3.4900,0.9900,,,0.80,,2.94,,,,
BKB-MOD-476,"Keypad for Blackberry Q5-White",5,,7.00,6.12,2.90,1.62,3.7260,3.0900,0.9900,,,0.80,,1.82,,,,
BKB-MOD-475,"Keypad for Blackberry Q5-Black",5,,3.00,6.12,2.90,0.96,2.4000,2.0900,0.9900,,,0.80,,1.12,,,,
BKB-MOD-472,"Home Menu Button Keypad Flex Cable for BlackBerry Torch 9800",5,,0.00,0.00,0.00,0.00,3.9500,1.3900,0.3900,,,0.40,,,,,,
BKB-MOD-018,"Blackberry Curve 8520 8530 Trackpad Home Button - Black",6,,0.00,0.00,0.00,0.00,8.9500,8.9900,0.0000,,,,,1.82,,,,
BKB-MOD-036,"Blackberry Curve 8520 8530 Keyboard - White",8,,0.00,0.00,0.00,0.00,5.9500,5.9900,0.0000,,,,,1.80,,,,
BKB-MOD-054,"Blackberry Bold 9700 Trackpad Home Button - Black",24,,0.00,0.00,0.00,0.00,5.9500,5.9900,0.9900,,,1.50,,2.88,,,,
SRN-SAM-860,"LCD and Touch Screen Digitizer for Samsung Galaxy S4 Active - Gray",0,,195.00,6.80,8.23,29.89,39.7000,36.8900,35.9900,,40.00,41.98,,41.44,,,,64.99
SRN-SAM-1255,"LCD + Touch Screen Digitizer for Samsung Galaxy S4 Active i9295 i537 Gray - Grade A",0,,0.00,0.00,0.00,0.00,38.0000,,0.0000,,,,,,,,,
SRN-SAM-696,"Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen Gray - Grade A",0,,0.00,0.00,0.00,0.00,118.9900,,0.0000,,,,,,,,,
SRN-SAM-698,"Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen Gray - Grade B",0,,0.00,0.00,0.00,0.00,131.4300,,0.0000,,,,,,,,,
SRN-SAM-702,"Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen Gray - Grade C",0,,0.00,0.00,0.00,0.00,130.8900,,0.0000,,,,,,,,,
SRN-SAM-974,"Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen White Grade B",0,,0.00,0.00,0.00,0.00,129.3000,,0.0000,,,,,,,,,
SRN-SAM-916,"Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen White Grade A",0,,0.00,0.00,0.00,0.00,129.8300,,0.0000,,,,,,,,,
SRN-SAM-1034,"Galaxy Note 3 N9000 N900A N900T N900P N900V LCD Digitizer Touch Screen White Grade C",0,,0.00,0.00,0.00,0.00,128.7700,,0.0000,,,,,,,,,
SRN-SAM-284,"Samsung Galaxy S3 i535 R530 LCD + Touch Screen Digitizer with Frame - Brown - Grade B",0,,0.00,0.00,0.00,0.00,75.9800,,0.0000,,,,,,,,,
SRN-SAM-470,"Samsung Galaxy S3 i535 R530 LCD + Touch Screen Digitizer with Frame - Brown - Grade C",0,,0.00,0.00,0.00,0.00,74.8000,,0.0000,,,,,,,,,
SRN-SAM-042,"LCD and Touch Screen Digitizer With Frame for Samsung Galaxy Note 2 i317 T889 - Gray",0,,470.00,6.82,7.93,70.08,91.2500,84.9900,69.9900,84.99,105.00,,69.99,89.65,,,,
SRN-SAM-352,"Galaxy Note 2 i317 T889 LCD + Digitizer Touch Screen - Gray - Grade A",0,,0.00,0.00,0.00,0.00,79.9900,,0.0000,,,,,,,,,
SRN-SAM-442,"Galaxy Note 2 i317 T889 LCD + Digitizer Touch Screen - Gray - Grade B",0,,0.00,0.00,0.00,0.00,78.9900,,0.0000,,,,,,,,,
SRN-SAM-444,"Galaxy Note 2 i317 T889 LCD + Digitizer Touch Screen - Gray - Grade C",0,,0.00,0.00,0.00,0.00,75.9900,,0.0000,,,,,,,,,
SRN-SAM-043,"LCD and Touch Screen Digitizer With Frame for Samsung Galaxy Note 2 i605 L900 - Gray",0,,350.00,6.80,5.81,52.33,115.3400,84.9900,0.0000,84.99,100.00,0.00,69.99,89.65,,,,
SRN-SAM-336,"Galaxy Note 2 i605 L900 LCD + Digitizer Touch Screen - Gray - Grade A",0,,0.00,0.00,0.00,0.00,79.9900,,0.0000,,,,,,,,,
SRN-SAM-350,"Galaxy Note 2 i605 L900 LCD + Digitizer Touch Screen - Gray - Grade B",0,,0.00,0.00,0.00,0.00,78.9900,,0.0000,,,,,,,,,
SRN-SAM-422,"Galaxy Note 2 i605 L900 LCD + Digitizer Touch Screen - Gray - Grade C",0,,0.00,0.00,0.00,0.00,75.9900,,0.0000,,,,,,,,,
SRN-SAM-344,"Galaxy Note 2 i605 L900 LCD + Digitizer Touch Screen  - Marble White - Grade A",0,,0.00,0.00,0.00,0.00,79.9900,,0.0000,,,,,,,,,
SRN-SAM-346,"Galaxy Note 2 i605 L900 LCD + Digitizer Touch Screen  - Marble White - Grade B",0,,0.00,0.00,0.00,0.00,78.9900,,0.0000,,,,,,,,,
SRN-SAM-348,"Galaxy Note 2 i605 L900 LCD + Digitizer Touch Screen  - Marble White - Grade C",0,,0.00,0.00,0.00,0.00,75.9900,,0.0000,,,,,,,,,
SRN-SAM-334,"Galaxy Note 2 i317 T889 LCD + Digitizer Touch Screen - Marble White - Grade B",0,,0.00,0.00,0.00,0.00,78.9900,,0.0000,,,,,,,,,
SRN-SAM-458,"Galaxy Note 2 i317 T889 LCD + Digitizer Touch Screen - Marble White - Grade C",0,,0.00,0.00,0.00,0.00,75.9900,,0.0000,,,,,,,,,
SRN-SAM-482,"Galaxy Note 2 i317 T889 LCD + Digitizer Touch Screen - Marble White - Grade A",0,,0.00,0.00,0.00,0.00,79.9900,,0.0000,,,,,,,,,
SRN-SAM-054,"LCD and Touch Screen Digitizer for Samsung Galaxy Note - Black",0,,0.00,0.00,0.00,0.00,149.9500,89.9900,0.0000,,,,,,,,55.00,
SRN-SAM-950,"Samsung Galaxy Note i717 T879 LCD + Touch Screen Digitizer - Black - No Frame Grade A",0,,0.00,0.00,0.00,0.00,96.4800,,0.0000,,,,,,,,,
SRN-SAM-1010,"Samsung Galaxy Note i717 T879 LCD + Touch Screen Digitizer - Black - No Frame Grade B",0,,0.00,0.00,0.00,0.00,79.9900,,0.0000,,,,,,,,,
SRN-SAM-1070,"Samsung Galaxy Note i717 T879 LCD + Touch Screen Digitizer - Black - No Frame Grade C",0,,0.00,0.00,0.00,0.00,93.5100,,0.0000,,,,,,,,,
SRN-SAM-060,"LCD and Touch Screen Digitizer for Samsung Galaxy Note - White",5,,50.00,1.00,1.00,51.00,68.8500,62.7300,49.9900,,,,,,,,55.00,
SRN-SAM-340,"Samsung Galaxy Note i717 T879 LCD + Touch Screen Digitizer - White - No Frame - GRADE A",0,,0.00,0.00,0.00,0.00,48.9900,,0.0000,,,,,,,,,
SRN-SAM-456,"Samsung Galaxy Note i717 T879 LCD + Touch Screen Digitizer - White - No Frame - GRADE B",0,,0.00,0.00,0.00,0.00,46.9900,,0.0000,,,,,,,,,
SRN-SAM-1130,"Samsung Galaxy Note i717 T879 LCD + Touch Screen Digitizer - White - No Frame - Grade C",0,,0.00,0.00,0.00,0.00,44.9900,,0.0000,,,,,,,,,
SRN-SAM-066,"LCD and Touch Screen Digitizer for Samsung Galaxy S Blaze ",0,,170.00,6.43,6.40,27.43,38.4000,35.6900,0.0000,,,,,,,,,
SRN-SAM-368,"Samsung Galaxy S Blaze T769 LCD + Touch Screen Digitizer - Grade C",0,,0.00,0.00,0.00,0.00,36.7600,,0.0000,,,,,,,,,
SRN-SAM-1136,"Samsung Galaxy S Blaze T769 LCD + Touch Screen Digitizer Grade A",0,,0.00,0.00,0.00,0.00,36.4800,,0.0000,,,,,,,,,
SRN-SAM-1138,"Samsung Galaxy S Blaze T769 LCD + Touch Screen Digitizer Grade B",0,,0.00,0.00,0.00,0.00,36.3400,,0.0000,,,,,,,,,
SRN-SAM-072,"LCD and Touch Screen Digitizer for Samsung Galaxy S Captivate - Black",0,,200.00,6.43,6.40,32.10,44.1400,40.1900,0.0000,,,,,,,,,
SRN-SAM-704,"Samsung Galaxy S Captivate i897 LCD + Touch Screen Digitizer - Grade A",0,,0.00,0.00,0.00,0.00,41.0900,,0.0000,,,,,,,,,
SRN-SAM-706,"Samsung Galaxy S Captivate i897 LCD + Touch Screen Digitizer - Grade B",0,,0.00,0.00,0.00,0.00,40.9300,,0.0000,,,,,,,,,
SRN-SAM-708,"Samsung Galaxy S Captivate i897 LCD + Touch Screen Digitizer - Grade C",0,,0.00,0.00,0.00,0.00,40.7700,,0.0000,,,,,,,,,
SRN-SAM-078,"LCD and Touch Screen Digitizer for Samsung Galaxy S - White",0,,0.00,0.00,0.00,0.00,68.9500,35.5900,0.0000,,,,,,,,,
SRN-SAM-954,"Samsung Galaxy S i9000 LCD + Touch Screen Digitizer - White Grade A",0,,0.00,0.00,0.00,0.00,34.7000,,0.0000,,,,,,,,,
SRN-SAM-1014,"Samsung Galaxy S i9000 LCD + Touch Screen Digitizer - White Grade B",0,,0.00,0.00,0.00,0.00,34.1700,,0.0000,,,,,,,,,
SRN-SAM-1074,"Samsung Galaxy S i9000 LCD + Touch Screen Digitizer - White Grade C",0,,0.00,0.00,0.00,0.00,33.6300,,0.0000,,,,,,,,,
SRN-SAM-084,"LCD and Touch Screen Digitizer for Samsung Galaxy S Vibrant - Black",1,,150.00,6.43,6.11,24.28,33.9900,31.5900,0.0000,,,,,,,,,
SRN-SAM-506,"Samsung Galaxy S Vibrant T959 LCD + Touch Screen Digitizer with Frame - Grade A",0,,0.00,0.00,0.00,0.00,32.5400,,0.0000,,,,,,,,,
SRN-SAM-508,"Samsung Galaxy S Vibrant T959 LCD + Touch Screen Digitizer with Frame - Grade B",0,,0.00,0.00,0.00,0.00,32.2900,,0.0000,,,,,,,,,
SRN-SAM-510,"Samsung Galaxy S Vibrant T959 LCD + Touch Screen Digitizer with Frame - Grade C",0,,0.00,0.00,0.00,0.00,32.1700,,0.0000,,,,,,,,,
SRN-SAM-090,"LCD and Touch Screen Digitizer for Samsung Galaxy S Vibrant",1,,150.00,6.43,6.11,24.28,33.9900,31.5900,0.0000,,,,,,,,,
SRN-SAM-570,"Samsung Galaxy S Vibrant T959V LCD + Touch Screen Digitizer with Frame - Grade A",0,,0.00,0.00,0.00,0.00,32.5400,,0.0000,,,,,,,,,
SRN-SAM-572,"Samsung Galaxy S Vibrant T959V LCD + Touch Screen Digitizer with Frame - Grade B",12,,0.00,0.00,0.00,0.00,32.2900,,0.0000,,,,,,,,,
SRN-SAM-574,"Samsung Galaxy S Vibrant T959V LCD + Touch Screen Digitizer with Frame - Grade C",0,,0.00,0.00,0.00,0.00,32.1700,,0.0000,,,,,,,,,
SRN-SAM-096,"LCD and Touch Screen Digitizer for Samsung Galaxy S2 i727- Black",0,,90.00,6.88,3.46,13.58,23.6100,21.2900,0.0000,,,,,,,,,
SRN-SAM-956,"Samsung Galaxy S2 i727 LCD + Touch Screen Digitizer - Black Grade A",0,,0.00,0.00,0.00,0.00,22.4300,,0.0000,,,,,,,,,
SRN-SAM-1016,"Samsung Galaxy S2 i727 LCD + Touch Screen Digitizer - Black Grade B",0,,0.00,0.00,0.00,0.00,22.3500,,0.0000,,,,,,,,,
SRN-SAM-1076,"Samsung Galaxy S2 i727 LCD + Touch Screen Digitizer - Black Grade C",0,,0.00,0.00,0.00,0.00,22.0400,,0.0000,,,,,,,,,
SRN-SAM-102,"LCD and Touch Screen Digitizer for Samsung Galaxy S2- White",1,,90.00,6.50,8.87,15.21,22.8200,20.5900,0.0000,,,,,,,,,
SRN-SAM-958,"Samsung Galaxy S2 i727 LCD + Touch Screen Digitizer - White Grade A",0,,0.00,0.00,0.00,0.00,21.6700,,0.0000,,,,,,,,,
SRN-SAM-1018,"Samsung Galaxy S2 i727 LCD + Touch Screen Digitizer - White Grade B",0,,0.00,0.00,0.00,0.00,21.6000,,0.0000,,,,,,,,,
SRN-SAM-1078,"Samsung Galaxy S2 i727 LCD + Touch Screen Digitizer - White Grade C",0,,0.00,0.00,0.00,0.00,21.2900,,0.0000,,,,,,,,,
SRN-SAM-108,"LCD and Touch Screen Digitizer for Samsung Galaxy S2 - Black",0,,280.00,6.12,9.21,47.26,64.9825,59.0900,0.0000,,,,,,,,,
SRN-SAM-564,"Samsung Galaxy S2 i777 LCD + Touch Screen Digitizer - Black - Grade A",0,,0.00,0.00,0.00,0.00,60.4900,,0.0000,,,,,,,,,
SRN-SAM-566,"Samsung Galaxy S2 i777 LCD + Touch Screen Digitizer - Black - Grade B",0,,0.00,0.00,0.00,0.00,60.2600,,0.0000,,,,,,,,,
SRN-SAM-568,"Samsung Galaxy S2 i777 LCD + Touch Screen Digitizer - Black - Grade C",0,,0.00,0.00,0.00,0.00,60.0200,,0.0000,,,,,,,,,
SRN-SAM-114,"LCD and Touch Screen Digitizer for Samsung Galaxy S2 - White",0,,33.00,1.00,1.42,34.42,47.3300,43.0900,0.0000,,,,,,,,,
SRN-SAM-962,"Samsung Galaxy S2 i777 LCD + Touch Screen Digitizer - White Grade A",0,,0.00,0.00,0.00,0.00,44.0600,,0.0000,,,,,,,,,
SRN-SAM-1022,"Samsung Galaxy S2 i777 LCD + Touch Screen Digitizer - White Grade B",0,,0.00,0.00,0.00,0.00,43.8900,,0.0000,,,,,,,,,
SRN-SAM-1082,"Samsung Galaxy S2 i777 LCD + Touch Screen Digitizer - White Grade C",0,,0.00,0.00,0.00,0.00,43.7100,,0.0000,,,,,,,,,
SRN-SAM-1240,"LCD and Touch Screen Digitizer for Samsung Galaxy Alpha - Black",3,,560.00,6.43,9.21,88.52,115.0800,107.1900,99.9900,,,,,111.52,,,100.00,
SRN-SAM-544,"Samsung Galaxy S3 T999 i747 LCD + Touch Screen Digitizer with Frame - Black - Grade B",0,,0.00,0.00,0.00,0.00,52.9900,,0.0000,,,,,,,,,
SRN-SAM-1142,"Samsung Galaxy S3 T999 i747 LCD + Touch Screen Digitizer with Frame - Black - Grade A",0,,0.00,0.00,0.00,0.00,53.9900,,0.0000,,,,,,,,,
SRN-SAM-1144,"Samsung Galaxy S3 T999 i747 LCD + Touch Screen Digitizer with Frame - Black - Grade C",0,,0.00,0.00,0.00,0.00,49.9900,,0.0000,,,,,,,,,
SRN-SAM-1146,"LCD and Touch Screen Digitizer With Frame for Samsung Galaxy S3 L710 - Blue - New",9,1,38.00,1.00,0.00,38.00,92.3000,59.9900,0.0000,65.00,,,44.99,80.91,,,,
SRN-SAM-522,"Samsung Galaxy S3 L710 LCD + Touch Screen Digitizer with Frame - Blue - Grade C",0,,0.00,0.00,0.00,0.00,49.9900,,0.0000,,,,,,,,,
SRN-SAM-534,"Samsung Galaxy S3 L710 LCD + Touch Screen Digitizer with Frame - Blue - Grade B",0,,0.00,0.00,0.00,0.00,52.9900,,0.0000,,,,,,,,,
SRN-SAM-1148,"Samsung Galaxy S3 L710 LCD + Touch Screen Digitizer with Frame - Blue - Grade A",0,,0.00,0.00,0.00,0.00,53.9900,,0.0000,,,,,,,,,
SRN-SAM-526,"Galaxy S3 L710 LCD + Touch Screen Digitizer with Frame - Purple - Grade B",0,,0.00,0.00,0.00,0.00,83.5900,,0.0000,,,,,,,,,
SRN-SAM-1152,"Galaxy S3 L710 LCD + Touch Screen Digitizer with Frame - Purple - Grade A",0,,0.00,0.00,0.00,0.00,84.8900,,0.0000,,,,,,,,,
SRN-SAM-1154,"Galaxy S3 L710 LCD + Touch Screen Digitizer with Frame - Purple - Grade C",0,,0.00,0.00,0.00,0.00,82.2800,,0.0000,,,,,,,,,
SRN-SAM-484,"Galaxy S4 i545 L720 R970 LCD + Touch Screen Digitizer with Frame - Purple - Grade A",0,,0.00,0.00,0.00,0.00,107.0900,,0.0000,,,,,,,,,
SRN-SAM-1158,"Galaxy S4 i545 L720 R970 LCD + Touch Screen Digitizer with Frame - Purple - Grade B",0,,0.00,0.00,0.00,0.00,105.4500,,0.0000,,,,,,,,,
SRN-SAM-1160,"Galaxy S4 i545 L720 R970 LCD + Touch Screen Digitizer with Frame - Purple - Grade C",0,,0.00,0.00,0.00,0.00,103.8000,,0.0000,,,,,,,,,
SRN-SAM-1238,"LCD and Touch Screen Digitizer for Samsung Galaxy Alpha - Gray",4,,580.00,6.28,3.27,92.88,120.7440,112.3900,89.9900,,,92.99,,,,,,
SRN-SAM-1236,"LCD and Touch Screen Digitizer With Frame for Samsung Galaxy S4 i9505 M919 i337 - Purple Mirror",2,,500.00,6.13,11.43,83.43,108.4590,100.9900,54.9900,,,,,,,,,
SRN-SAM-1230,"Galaxy S4 i9505 M919 i337 LCD + Touch Screen Digitizer with Frame - Purple Mirror - Grade B",0,,0.00,0.00,0.00,0.00,103.2400,,0.0000,,,,,,,,,
SRN-SAM-1232,"Galaxy S4 i9505 M919 i337 LCD + Touch Screen Digitizer with Frame - Purple Mirror - Grade C",0,,0.00,0.00,0.00,0.00,103.0400,,0.0000,,,,,,,,,
SRN-SAM-1234,"Galaxy S4 i9505 M919 i337 LCD + Touch Screen Digitizer with Frame - Purple Mirror - Grade A",0,,0.00,0.00,0.00,0.00,103.4500,,0.0000,,,,,,,,,
SRN-SAM-1224,"Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Brown - A",0,,0.00,0.00,0.00,0.00,59.9900,,0.0000,,,,,,,,,
SRN-SAM-1226,"Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Brown - B",0,,0.00,0.00,0.00,0.00,58.9900,,0.0000,,,,,,,,,
SRN-SAM-1228,"Galaxy S3 T999 i747 i535 L710 LCD + Touch Screen Digitizer - Brown - C",0,,0.00,0.00,0.00,0.00,54.9900,,0.0000,,,,,,,,,
SRN-SAM-1162,"LCD and Touch Screen Digitizer with Frame for Galaxy Exhilarate i577 ",7,,0.00,0.00,0.00,0.00,49.9500,39.5900,0.0000,,,,,,,,,
SRN-SAM-690,"Galaxy Exhilarate i577 LCD and Touch Screen Digitizer with Frame   Grade A",40,,0.00,0.00,0.00,0.00,39.3500,,0.0000,,,,,,,,,
SRN-SAM-692,"Galaxy Exhilarate i577 LCD and Touch Screen Digitizer with Frame   Grade B",55,,0.00,0.00,0.00,0.00,14.4900,,0.0000,,,,,,,,,
SRN-SAM-694,"Galaxy Exhilarate i577 LCD and Touch Screen Digitizer with Frame   Grade C",53,,0.00,0.00,0.00,0.00,38.7600,,0.0000,,,,,,,,,
SRN-SAM-498,"Galaxy Note 2 R950 LCD + Digitizer Touch Screen - Gray - Grade A",0,,0.00,0.00,0.00,0.00,137.8600,,0.0000,,,,,,,,,
SRN-SAM-500,"Galaxy Note 2 R950 LCD + Digitizer Touch Screen - Gray - Grade B",0,,0.00,0.00,0.00,0.00,135.7800,,0.0000,,,,,,,,,
SRN-SAM-502,"Galaxy Note 2 R950 LCD + Digitizer Touch Screen - Gray - Grade C",0,,0.00,0.00,0.00,0.00,135.7800,,0.0000,,,,,,,,,
SRN-SAM-1216,"Samsung Galaxy Note 4 N910 N910A N910T  N910V N910P LCD Assembly - Gold - Grade A",0,,0.00,0.00,0.00,0.00,139.9900,,0.0000,,,,,,,,,
SRN-SAM-1218,"Samsung Galaxy Note 4 N910 N910A N910T  N910V N910P LCD Assembly - Gold - Grade B",0,,0.00,0.00,0.00,0.00,138.9900,,0.0000,,,,,,,,,
SRN-SAM-1220,"Samsung Galaxy Note 4 N910 N910A N910T  N910V N910P LCD Assembly - Gold - Grade C",0,,0.00,0.00,0.00,0.00,135.9900,,0.0000,,,,,,,,,
SRN-SAM-1208,"Samsung Galaxy Note 4 N910 N910A N910T  N910V N910P LCD Assembly - White - Grade A",0,,0.00,0.00,0.00,0.00,139.9900,,0.0000,,,,,,,,,
SRN-SAM-1210,"Samsung Galaxy Note 4 N910 N910A N910T  N910V N910P LCD Assembly - White - Grade B",0,,0.00,0.00,0.00,0.00,138.9900,,0.0000,,,,,,,,,
SRN-SAM-1212,"Samsung Galaxy Note 4 N910 N910A N910T  N910V N910P LCD Assembly - White - Grade C",7,,0.00,0.00,0.00,0.00,135.9900,,0.0000,,,,,,,,,
SRN-SAM-1166,"LCD and Touch Screen Digitizer With Frame for Samsung Galaxy S4 Active i537",0,,34.00,1.00,1.42,35.42,48.7000,44.2900,0.0000,,,,0.00,,,,50.00,64.99
